date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:59	2839/2839	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:34%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F__trashed%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed59b1	(from http://thicongsonnuoclocphat.com/__trashed/)
10:12:59	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22628dadea-ba5%22	http://thicongsonnuoclocphat.com/wp-includes/js/comment-reply.min.js?ver=6.0.1	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-includes/js/comment-reply.min37ad.js	(from http://thicongsonnuoclocphat.com/__trashed/)
10:13:00	838/838	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/__trashed/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/__trashed/feed/index.html	(from http://thicongsonnuoclocphat.com/__trashed/)
10:13:00	94709/94709	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:12:36%20GMT	http://thicongsonnuoclocphat.com/author/mevivu/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/author/mevivu/index.html	(from http://thicongsonnuoclocphat.com/__trashed/)
10:13:01	2226/2226	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:36%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/225	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/225.json	(from http://thicongsonnuoclocphat.com/225/)
10:13:02	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/225/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/225/feed/index.html	(from http://thicongsonnuoclocphat.com/225/)
10:13:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:38%20GMT	http://thicongsonnuoclocphat.com/?p=225	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexfa80.html	(from http://thicongsonnuoclocphat.com/225/)
10:13:03	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:38%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F225%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed7913.json	(from http://thicongsonnuoclocphat.com/225/)
10:13:04	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:39%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F225%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed76b4	(from http://thicongsonnuoclocphat.com/225/)
10:13:05	2334/2334	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:40%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/223	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/223.json	(from http://thicongsonnuoclocphat.com/223/)
10:13:06	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/223/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/223/feed/index.html	(from http://thicongsonnuoclocphat.com/223/)
10:13:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:42%20GMT	http://thicongsonnuoclocphat.com/?p=223	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexd027.html	(from http://thicongsonnuoclocphat.com/223/)
10:13:06	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:42%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F223%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed6b9a.json	(from http://thicongsonnuoclocphat.com/223/)
10:13:08	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:43%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F223%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed91a3	(from http://thicongsonnuoclocphat.com/223/)
10:13:09	2334/2334	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:44%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/221	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/221.json	(from http://thicongsonnuoclocphat.com/221/)
10:13:09	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/221/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/221/feed/index.html	(from http://thicongsonnuoclocphat.com/221/)
10:13:10	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:46%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F221%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedcd66.json	(from http://thicongsonnuoclocphat.com/221/)
10:13:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:46%20GMT	http://thicongsonnuoclocphat.com/?p=221	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexd5db.html	(from http://thicongsonnuoclocphat.com/221/)
10:13:11	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:46%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F221%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed19e2	(from http://thicongsonnuoclocphat.com/221/)
10:13:12	2568/2568	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:47%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/219	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/219.json	(from http://thicongsonnuoclocphat.com/219/)
10:13:13	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/219/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/219/feed/index.html	(from http://thicongsonnuoclocphat.com/219/)
10:13:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:49%20GMT	http://thicongsonnuoclocphat.com/?p=219	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index50f6.html	(from http://thicongsonnuoclocphat.com/219/)
10:13:14	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:49%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F219%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedcd94.json	(from http://thicongsonnuoclocphat.com/219/)
10:13:15	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:50%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F219%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedae50	(from http://thicongsonnuoclocphat.com/219/)
10:13:16	2334/2334	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:51%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/217	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/217.json	(from http://thicongsonnuoclocphat.com/217/)
10:13:16	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/217/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/217/feed/index.html	(from http://thicongsonnuoclocphat.com/217/)
10:13:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:53%20GMT	http://thicongsonnuoclocphat.com/?p=217	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexc094.html	(from http://thicongsonnuoclocphat.com/217/)
10:13:17	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:53%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F217%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed3073.json	(from http://thicongsonnuoclocphat.com/217/)
10:13:19	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:54%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F217%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed8072	(from http://thicongsonnuoclocphat.com/217/)
10:13:20	2568/2568	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:55%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/215	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/215.json	(from http://thicongsonnuoclocphat.com/215/)
10:13:20	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/215/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/215/feed/index.html	(from http://thicongsonnuoclocphat.com/215/)
10:13:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:12:57%20GMT	http://thicongsonnuoclocphat.com/?p=215	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexd7c9.html	(from http://thicongsonnuoclocphat.com/215/)
10:13:21	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:57%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F215%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedb167.json	(from http://thicongsonnuoclocphat.com/215/)
10:13:23	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:12:58%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F215%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed20fa	(from http://thicongsonnuoclocphat.com/215/)
10:13:24	2442/2442	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:12:59%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/posts/213	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/posts/213.json	(from http://thicongsonnuoclocphat.com/213/)
10:13:25	2540/2540	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:00%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F213%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed736d.json	(from http://thicongsonnuoclocphat.com/213/)
10:13:26	2643/2643	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Jul%202022%2003:13:01%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2F213%2F&format=xml	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed4918	(from http://thicongsonnuoclocphat.com/213/)
10:13:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:13:03%20GMT	http://thicongsonnuoclocphat.com/?p=213	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/indexf3dd.html	(from http://thicongsonnuoclocphat.com/213/)
10:13:27	794/794	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/213/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/213/feed/index.html	(from http://thicongsonnuoclocphat.com/213/)
10:13:28	78126/78126	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:04%20GMT	http://thicongsonnuoclocphat.com/211/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/211/index.html	(from http://thicongsonnuoclocphat.com/213/)
10:13:29	679/679	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:04%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/16	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/16.json	(from http://thicongsonnuoclocphat.com/category/san-go-gia-re/)
10:13:30	4453/4453	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/san-go-gia-re/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/san-go-gia-re/feed/index.html	(from http://thicongsonnuoclocphat.com/category/san-go-gia-re/)
10:13:32	80146/80146	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:06%20GMT	http://thicongsonnuoclocphat.com/cua-nhom-kinh-gia-re-tp-hcm/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/cua-nhom-kinh-gia-re-tp-hcm/index.html	(from http://thicongsonnuoclocphat.com/category/san-go-gia-re/)
10:13:32	79609/79609	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:06%20GMT	http://thicongsonnuoclocphat.com/205/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/205/index.html	(from http://thicongsonnuoclocphat.com/category/san-go-gia-re/)
10:13:32	4452/4452	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/da-hoa-cuong/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/da-hoa-cuong/feed/index.html	(from http://thicongsonnuoclocphat.com/category/da-hoa-cuong/)
10:13:32	673/673	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:06%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/17	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/17.json	(from http://thicongsonnuoclocphat.com/category/da-hoa-cuong/)
10:13:33	652/652	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:08%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/18	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/18.json	(from http://thicongsonnuoclocphat.com/category/son-epoxy/)
10:13:33	4431/4431	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/son-epoxy/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/son-epoxy/feed/index.html	(from http://thicongsonnuoclocphat.com/category/son-epoxy/)
10:13:34	676/676	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:10%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/19	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/19.json	(from http://thicongsonnuoclocphat.com/category/cua-nhom-kinh/)
10:13:35	4443/4443	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/cua-nhom-kinh/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/cua-nhom-kinh/feed/index.html	(from http://thicongsonnuoclocphat.com/category/cua-nhom-kinh/)
10:13:36	691/691	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:11%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/20	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/20.json	(from http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/)
10:13:40	78162/78162	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:14%20GMT	http://thicongsonnuoclocphat.com/207/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/207/index.html	(from http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/)
10:13:40	78162/78162	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:14%20GMT	http://thicongsonnuoclocphat.com/209/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/209/index.html	(from http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/)
10:13:40	13932/13932	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/son-nuoc-gia-re/feed/index.html	(from http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/)
10:13:44	86154/86154	---M--	200	added ('OK')	image/jpeg	etag:%226215b4d4-1508a%22	http://thicongsonnuoclocphat.com/wp-content/uploads/2020/06/66f185fab87742291b66-1-576x1024.jpg	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-content/uploads/2020/06/66f185fab87742291b66-1-576x1024.jpg	(from http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/)
10:13:44	4448/4448	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/sua-chua-nha/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/sua-chua-nha/feed/index.html	(from http://thicongsonnuoclocphat.com/category/sua-chua-nha/)
10:13:44	76006/76006	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:17%20GMT	http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/page/2/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/son-nuoc-gia-re/page/2/index.html	(from http://thicongsonnuoclocphat.com/category/son-nuoc-gia-re/)
10:13:44	671/671	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:18%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/21	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/21.json	(from http://thicongsonnuoclocphat.com/category/sua-chua-nha/)
10:13:45	683/683	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:20%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/22	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/22.json	(from http://thicongsonnuoclocphat.com/category/thach-cao-gia-re/)
10:13:46	4460/4460	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/thach-cao-gia-re/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/thach-cao-gia-re/feed/index.html	(from http://thicongsonnuoclocphat.com/category/thach-cao-gia-re/)
10:13:46	646/646	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:22%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/categories/23	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/categories/23.json	(from http://thicongsonnuoclocphat.com/category/tin-tuc/)
10:13:47	5849/5849	---MC-	200	added ('OK')	application/rss+xml	etag:%22608fe0d5a53b6e834f994a0534ac71a4%22	http://thicongsonnuoclocphat.com/category/tin-tuc/feed/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/category/tin-tuc/feed/index.html	(from http://thicongsonnuoclocphat.com/category/tin-tuc/)
10:13:47	351/351	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035311f-15f%22	http://thicongsonnuoclocphat.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-includes/js/zxcvbn-async.min5152.js	(from http://thicongsonnuoclocphat.com/tai-khoan/lost-password/)
10:13:49	1383/1383	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:25%20GMT	http://thicongsonnuoclocphat.com/wp-json/wp/v2/pages/10	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/wp/v2/pages/10.json	(from http://thicongsonnuoclocphat.com/tai-khoan/lost-password/)
10:13:50	2452/2452	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Jul%202022%2003:13:26%20GMT	http://thicongsonnuoclocphat.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthicongsonnuoclocphat.com%2Ftai-khoan%2F	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/wp-json/oembed/1.0/embedfbb8.json	(from http://thicongsonnuoclocphat.com/tai-khoan/lost-password/)
10:13:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Jul%202022%2003:13:26%20GMT	http://thicongsonnuoclocphat.com/?p=10	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/index64b4.html	(from http://thicongsonnuoclocphat.com/tai-khoan/lost-password/)
10:13:51	65964/65964	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jul%202022%2003:13:26%20GMT	http://thicongsonnuoclocphat.com/tai-khoan/	/Users/duckie2910/Documents/website-projects/thi_cong_son_nuoc%20/thicongsonnuocgiare/thicongsonnuoclocphat.com/tai-khoan/index.html	(from http://thicongsonnuoclocphat.com/tai-khoan/lost-password/)
